latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-26.34813,-56.88264,346.3,0.63,0.72,2026-06-05,1836,N,nominal,2.0NRT,294.36,10.65,D
-26.88459,-59.03975,327.92,0.46,0.64,2026-06-05,1836,N,nominal,2.0NRT,293.98,2.5,D
-27.36393,-61.19464,367,0.34,0.56,2026-06-05,1836,N,high,2.0NRT,297.05,6.98,D
-27.36314,-61.19121,349.76,0.34,0.56,2026-06-05,1836,N,nominal,2.0NRT,294.82,6.98,D
-27.35803,-61.19264,367,0.34,0.56,2026-06-05,1836,N,high,2.0NRT,296.11,6.98,D
-27.35882,-61.19607,367,0.34,0.56,2026-06-05,1836,N,high,2.0NRT,297.23,6.98,D
-27.24027,-60.78318,367,0.36,0.57,2026-06-05,1836,N,high,2.0NRT,297.3,5.98,D
-27.23503,-60.78468,367,0.36,0.57,2026-06-05,1836,N,high,2.0NRT,297.57,8.42,D
-26.15854,-56.63076,335.7,0.66,0.73,2026-06-05,1836,N,nominal,2.0NRT,293.67,9.07,D
-27.23712,-60.78501,367,0.36,0.57,2026-06-05,1836,N,high,2.0NRT,298.84,12.46,D
-27.2363,-60.78139,349.35,0.36,0.57,2026-06-05,1836,N,nominal,2.0NRT,297.62,12.15,D
-26.15631,-56.62668,340.35,0.66,0.73,2026-06-05,1836,N,nominal,2.0NRT,294.51,8.12,D
-26.17496,-56.75099,327.09,0.65,0.73,2026-06-05,1836,N,nominal,2.0NRT,293.85,3.68,D
-27.2082,-60.9011,339.33,0.35,0.57,2026-06-05,1836,N,nominal,2.0NRT,296.55,2.28,D
-27.81653,-63.8994,339.99,0.46,0.47,2026-06-05,1836,N,nominal,2.0NRT,295.99,4.21,D
-26.50796,-58.61182,328.21,0.5,0.66,2026-06-05,1836,N,nominal,2.0NRT,292.83,4,D
-26.14154,-57.38121,330.05,0.6,0.7,2026-06-05,1836,N,nominal,2.0NRT,293.59,8.3,D
-26.14314,-57.38722,345.97,0.6,0.7,2026-06-05,1836,N,nominal,2.0NRT,294.86,7.4,D
-26.14389,-57.38355,347.45,0.6,0.7,2026-06-05,1836,N,nominal,2.0NRT,294.5,8.21,D
-26.13746,-57.38556,332.43,0.6,0.7,2026-06-05,1836,N,nominal,2.0NRT,294.9,5.04,D
-26.86703,-61.0353,328.18,0.35,0.57,2026-06-05,1836,N,nominal,2.0NRT,297.5,26.99,D
-26.86098,-61.03318,332.55,0.35,0.57,2026-06-05,1836,N,nominal,2.0NRT,293.81,26.99,D
-26.86182,-61.03676,356.19,0.35,0.57,2026-06-05,1836,N,nominal,2.0NRT,307.55,26.99,D
-26.86266,-61.04033,348.53,0.35,0.57,2026-06-05,1836,N,nominal,2.0NRT,300.24,27.7,D
-26.14881,-58.16574,339.47,0.54,0.68,2026-06-05,1836,N,nominal,2.0NRT,294.62,5,D
-26.42922,-59.32071,325.66,0.45,0.63,2026-06-05,1836,N,nominal,2.0NRT,294.5,1.3,D
-26.85813,-61.03897,367,0.35,0.57,2026-06-05,1836,N,high,2.0NRT,295.11,8.86,D
-26.43087,-59.3194,326.39,0.46,0.63,2026-06-05,1836,N,nominal,2.0NRT,294.46,1.63,D
-26.27433,-59.14047,334.1,0.47,0.64,2026-06-05,1836,N,nominal,2.0NRT,296.25,3.61,D
-26.09335,-58.91166,349.59,0.49,0.65,2026-06-05,1836,N,nominal,2.0NRT,295.07,10.45,D
-26.09457,-58.91659,331.09,0.49,0.65,2026-06-05,1836,N,nominal,2.0NRT,294.19,6.3,D
-25.83148,-58.1065,367,0.55,0.68,2026-06-05,1836,N,high,2.0NRT,296.96,11.73,D
-25.83292,-58.11208,339.62,0.55,0.68,2026-06-05,1836,N,nominal,2.0NRT,294.31,11.73,D
-26.43163,-60.5593,327.32,0.38,0.59,2026-06-05,1836,N,nominal,2.0NRT,294.69,1.92,D
-25.8311,-58.11115,367,0.55,0.68,2026-06-05,1836,N,high,2.0NRT,295.93,12.51,D
-25.8297,-58.10556,345.33,0.55,0.68,2026-06-05,1836,N,nominal,2.0NRT,294.82,12.51,D
-25.7061,-57.91157,327.5,0.57,0.69,2026-06-05,1836,N,nominal,2.0NRT,294.35,3.79,D
-25.55834,-58.0269,333.6,0.56,0.69,2026-06-05,1836,N,nominal,2.0NRT,294.79,8.35,D
-25.55915,-58.03068,341.21,0.57,0.69,2026-06-05,1836,N,nominal,2.0NRT,294.96,9.25,D
-26.2854,-61.33469,331.38,0.35,0.57,2026-06-05,1836,N,nominal,2.0NRT,293.1,0.06,D
-25.07367,-57.6979,329.34,0.61,0.71,2026-06-05,1836,N,nominal,2.0NRT,294.82,3.46,D
-25.90844,-61.6694,325.52,0.34,0.56,2026-06-05,1836,N,nominal,2.0NRT,294.94,1.8,D
-24.87959,-57.80201,340.39,0.6,0.71,2026-06-05,1836,N,nominal,2.0NRT,295.19,5.17,D
-24.87509,-57.80093,327.17,0.6,0.71,2026-06-05,1836,N,nominal,2.0NRT,294.47,7.35,D
-24.99855,-58.64188,367,0.54,0.68,2026-06-05,1836,N,high,2.0NRT,299.16,24.2,D
-24.99236,-58.64368,367,0.54,0.68,2026-06-05,1836,N,high,2.0NRT,295.19,24.2,D
-25.47269,-61.08093,367,0.38,0.58,2026-06-05,1836,N,high,2.0NRT,296.37,7.13,D
-25.47357,-61.0847,354.17,0.38,0.58,2026-06-05,1836,N,nominal,2.0NRT,296.13,7.13,D
-25.31773,-61.54871,328.49,0.36,0.57,2026-06-05,1836,N,nominal,2.0NRT,293.83,0.1,D
-23.99154,-56.52827,343.5,0.75,0.77,2026-06-05,1836,N,nominal,2.0NRT,292.98,12.66,D
-23.9874,-56.52299,325.23,0.75,0.77,2026-06-05,1836,N,nominal,2.0NRT,292.54,13.57,D
-23.98934,-56.53037,349.89,0.75,0.77,2026-06-05,1836,N,nominal,2.0NRT,292.86,16.48,D
-24.64268,-59.11671,331.37,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,295.69,2.86,D
-24.14088,-57.50433,333.6,0.65,0.73,2026-06-05,1836,N,nominal,2.0NRT,294.69,7.77,D
-24.13932,-57.50149,330.97,0.65,0.73,2026-06-05,1836,N,nominal,2.0NRT,295.02,4.36,D
-24.08392,-57.96418,341.88,0.62,0.71,2026-06-05,1836,N,nominal,2.0NRT,295.57,10.29,D
-24.08549,-57.97036,338.34,0.61,0.71,2026-06-05,1836,N,nominal,2.0NRT,295.15,7.15,D
-23.85787,-57.78216,337,0.64,0.72,2026-06-05,1836,N,nominal,2.0NRT,295.59,5.2,D
-23.85768,-57.78658,328.48,0.64,0.72,2026-06-05,1836,N,nominal,2.0NRT,295.64,3.65,D
-24.53104,-60.63218,367,0.42,0.61,2026-06-05,1836,N,high,2.0NRT,298.69,8.91,D
-24.52446,-60.62953,343.84,0.42,0.61,2026-06-05,1836,N,nominal,2.0NRT,298.61,4.97,D
-24.52544,-60.63371,338.1,0.42,0.61,2026-06-05,1836,N,nominal,2.0NRT,297.6,4.97,D
-23.45614,-56.64287,327.6,0.76,0.77,2026-06-05,1836,N,nominal,2.0NRT,292.39,4.19,D
-24.23312,-61.10874,326.87,0.4,0.6,2026-06-05,1836,N,low,2.0NRT,298.36,3.88,D
-22.55381,-56.98875,325.01,0.76,0.77,2026-06-05,1838,N,nominal,2.0NRT,294.52,4.35,D
-23.28666,-60.13636,332.72,0.48,0.64,2026-06-05,1838,N,nominal,2.0NRT,301.1,4.82,D
-23.27962,-60.13327,354.44,0.48,0.64,2026-06-05,1838,N,nominal,2.0NRT,301.79,9.83,D
-22.42691,-57.15821,333.23,0.75,0.77,2026-06-05,1838,N,nominal,2.0NRT,292.38,8.45,D
-22.43101,-57.16077,336.37,0.75,0.77,2026-06-05,1838,N,nominal,2.0NRT,292.2,5.94,D
-23.84553,-64.7962,339.78,0.49,0.48,2026-06-05,1838,N,nominal,2.0NRT,293.01,5.23,D
-23.84713,-64.79387,339.45,0.49,0.48,2026-06-05,1838,N,nominal,2.0NRT,293.79,5.76,D
-23.00988,-61.41145,333.7,0.41,0.6,2026-06-05,1838,N,nominal,2.0NRT,302.01,6.97,D
-23.00768,-61.41349,341.81,0.41,0.6,2026-06-05,1838,N,nominal,2.0NRT,302.29,4.41,D
-22.48892,-62.1704,367,0.37,0.58,2026-06-05,1838,N,high,2.0NRT,297.31,6.86,D
-22.48812,-62.16676,340.38,0.37,0.58,2026-06-05,1838,N,nominal,2.0NRT,296.28,6.86,D
-22.17919,-62.5456,331.9,0.36,0.57,2026-06-05,1838,N,nominal,2.0NRT,298.23,3.96,D
-20.71199,-59.45998,356.8,0.59,0.7,2026-06-05,1838,N,nominal,2.0NRT,296.03,9.7,D
-20.71333,-59.45768,332.13,0.6,0.7,2026-06-05,1838,N,nominal,2.0NRT,295.29,4.37,D
-20.7147,-59.46352,329.5,0.6,0.7,2026-06-05,1838,N,nominal,2.0NRT,294.45,4.37,D
-20.56044,-60.38025,367,0.53,0.67,2026-06-05,1838,N,high,2.0NRT,305.48,74.12,D
-20.56163,-60.38537,352.76,0.53,0.67,2026-06-05,1838,N,nominal,2.0NRT,304.98,41.26,D
-20.56282,-60.3905,356.28,0.53,0.67,2026-06-05,1838,N,nominal,2.0NRT,300.3,41.26,D
-20.55547,-60.38697,367,0.53,0.67,2026-06-05,1838,N,high,2.0NRT,297.19,25.3,D
-20.55666,-60.39209,367,0.53,0.67,2026-06-05,1838,N,high,2.0NRT,293.14,25.3,D
-20.55428,-60.38182,344.55,0.53,0.67,2026-06-05,1838,N,nominal,2.0NRT,296.55,16.11,D
-20.55785,-60.39721,356.23,0.53,0.67,2026-06-05,1838,N,low,2.0NRT,289.14,21.59,D
-19.74999,-57.71972,326.36,0.79,0.78,2026-06-05,1838,N,nominal,2.0NRT,293.39,3.97,D
-18.9889,-58.07917,343.81,0.78,0.78,2026-06-05,1838,N,nominal,2.0NRT,293.32,8.49,D
-18.9908,-58.08685,331.49,0.78,0.78,2026-06-05,1838,N,nominal,2.0NRT,292.88,8.49,D
-18.98721,-58.07977,347.34,0.78,0.78,2026-06-05,1838,N,nominal,2.0NRT,292.83,16.48,D
-18.53843,-58.59845,367,0.74,0.76,2026-06-05,1838,N,high,2.0NRT,294.75,42.06,D
-18.54019,-58.60563,367,0.74,0.76,2026-06-05,1838,N,high,2.0NRT,293.88,22.48,D
-18.59455,-58.65567,331.98,0.74,0.76,2026-06-05,1838,N,nominal,2.0NRT,293.11,7.41,D
-18.53705,-58.60218,367,0.75,0.77,2026-06-05,1838,N,high,2.0NRT,294.49,33.53,D
-18.53533,-58.59498,354.33,0.75,0.77,2026-06-05,1838,N,nominal,2.0NRT,293.59,30,D
-18.38721,-59.0617,328.25,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,292.49,6.92,D
-18.37706,-59.04985,367,0.71,0.75,2026-06-05,1838,N,high,2.0NRT,293.54,22.84,D
-18.37543,-59.04306,333.62,0.71,0.75,2026-06-05,1838,N,nominal,2.0NRT,291.93,25.42,D
-18.37869,-59.05668,334.9,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,289.88,22.84,D
-18.38031,-59.06349,331.7,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,292.51,6.92,D
-18.37179,-59.05847,349.29,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,292.76,21.44,D
-18.37342,-59.06528,352.37,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,293.68,16.14,D
-18.37504,-59.07206,331.19,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,293.4,16.14,D
-18.36814,-59.07382,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,294.33,16.14,D
-18.36976,-59.08058,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,295.07,18.67,D
-18.37138,-59.08735,344.13,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,294.18,18.67,D
-18.36124,-59.07556,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,296.35,22.66,D
-7.76935,-72.40027,334.81,0.47,0.4,2026-06-05,1841,N,nominal,2.0NRT,298.34,4.84,D
-18.36287,-59.08233,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,295.83,18.41,D
-18.36449,-59.08911,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,295,18.41,D
-7.80686,-77.74017,329.78,0.41,0.37,2026-06-05,1841,N,nominal,2.0NRT,295.37,3.42,D
-18.35636,-59.05521,330.31,0.71,0.75,2026-06-05,1838,N,nominal,2.0NRT,291.23,25.6,D
-32.96305,-54.50673,325.35,0.58,0.7,2026-06-05,1834,N,nominal,2.0NRT,283.86,6.82,D
-7.86242,-79.29974,343.05,0.48,0.4,2026-06-05,1841,N,nominal,2.0NRT,291.24,15.64,D
-18.35962,-59.06878,357.53,0.7,0.75,2026-06-05,1838,N,low,2.0NRT,294.11,22.66,D
-18.35434,-59.0773,330.16,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,294.2,22.66,D
-7.79855,-79.28938,330.2,0.48,0.4,2026-06-05,1841,N,nominal,2.0NRT,293.75,2.36,D
-32.9576,-54.50609,349.3,0.58,0.7,2026-06-05,1834,N,nominal,2.0NRT,286.02,7.8,D
-18.35598,-59.0841,350.3,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,294.95,18.41,D
-6.96409,-76.56607,325.55,0.39,0.36,2026-06-05,1841,N,nominal,2.0NRT,283.9,1.95,D
-33.05751,-56.59291,367,0.45,0.63,2026-06-05,1834,N,high,2.0NRT,291.71,5.81,D
-18.35761,-59.09088,345.7,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,293.95,18.41,D
-6.6219,-79.88023,335.71,0.5,0.41,2026-06-05,1841,N,nominal,2.0NRT,278.76,6.14,D
-33.0562,-56.588,329.2,0.45,0.63,2026-06-05,1834,N,nominal,2.0NRT,290.53,5.81,D
-18.37057,-59.07537,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,295.07,22.88,D
-6.62237,-79.88354,329.72,0.5,0.41,2026-06-05,1841,N,nominal,2.0NRT,275.82,2.48,D
-3.92251,-71.51881,329.44,0.4,0.44,2026-06-05,1841,N,nominal,2.0NRT,293.06,3.16,D
-33.26333,-58.05391,341.3,0.37,0.58,2026-06-05,1834,N,nominal,2.0NRT,289.67,3.76,D
-18.36899,-59.0686,345.13,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,292.99,31.53,D
-4.01358,-73.38245,334.74,0.47,0.4,2026-06-05,1843,N,nominal,2.0NRT,294.3,5.19,D
-18.37214,-59.08215,349.34,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,294.76,22.88,D
-33.26233,-58.0533,354.23,0.37,0.58,2026-06-05,1834,N,nominal,2.0NRT,289.37,6.09,D
-4.01338,-73.3818,331.56,0.47,0.4,2026-06-05,1843,N,nominal,2.0NRT,294.48,4.68,D
-18.36367,-59.07714,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,295.55,22.88,D
-33.13499,-58.12461,326.13,0.37,0.58,2026-06-05,1834,N,nominal,2.0NRT,289.78,1.4,D
-3.61441,-80.56046,336.3,0.5,0.41,2026-06-05,1843,N,nominal,2.0NRT,294.85,9.21,D
-18.36525,-59.08393,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,295.65,22.88,D
-2.09518,-79.72979,338.55,0.44,0.38,2026-06-05,1843,N,nominal,2.0NRT,295.26,3.63,D
-33.01101,-58.22911,327.21,0.37,0.58,2026-06-05,1834,N,nominal,2.0NRT,289.36,19.07,D
-18.35892,-59.05678,348.91,0.71,0.75,2026-06-05,1838,N,nominal,2.0NRT,290.57,19.47,D
-2.05408,-79.76405,331.44,0.44,0.38,2026-06-05,1843,N,nominal,2.0NRT,291.47,9.96,D
-33.01303,-58.23708,347.19,0.37,0.58,2026-06-05,1834,N,nominal,2.0NRT,290.34,21.57,D
-18.36209,-59.07037,355.26,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,293.98,31.53,D
-2.05054,-79.76457,330.9,0.44,0.38,2026-06-05,1843,N,nominal,2.0NRT,289.94,5.54,D
-18.36684,-59.09074,346.55,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,293.94,20.48,D
-33.01202,-58.23308,357.51,0.37,0.58,2026-06-05,1834,N,low,2.0NRT,303.28,19.07,D
-2.01456,-79.7659,346.91,0.44,0.38,2026-06-05,1843,N,nominal,2.0NRT,289.34,8.53,D
-18.35837,-59.08572,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,295.89,20.43,D
-33.00676,-58.23494,336.07,0.37,0.58,2026-06-05,1834,N,nominal,2.0NRT,290.09,19.07,D
-1.86075,-79.88982,335.34,0.44,0.39,2026-06-05,1843,N,nominal,2.0NRT,293.83,2.68,D
-18.35519,-59.07215,337.14,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,294.44,16.26,D
-32.521,-58.66678,328.13,0.36,0.57,2026-06-05,1834,N,nominal,2.0NRT,289.8,2.32,D
-1.86467,-79.96288,334.31,0.45,0.39,2026-06-05,1843,N,nominal,2.0NRT,295.52,6.81,D
-18.35678,-59.07893,356.86,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,295.67,20.43,D
-1.70979,-79.99315,336.8,0.45,0.39,2026-06-05,1843,N,nominal,2.0NRT,293.18,2.94,D
-31.79864,-59.98239,339.32,0.63,0.54,2026-06-05,1834,N,nominal,2.0NRT,288.93,8.48,D
-18.35995,-59.09253,334.8,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,293.51,11.26,D
-1.62745,-79.99281,337.9,0.45,0.39,2026-06-05,1843,N,nominal,2.0NRT,294.12,11.9,D
-31.31104,-58.19781,336.37,0.41,0.6,2026-06-05,1834,N,nominal,2.0NRT,289.56,3.34,D
-1.48536,-79.44415,333.3,0.42,0.38,2026-06-05,1843,N,nominal,2.0NRT,293.59,4.23,D
-19.46322,-65.27168,356.44,0.55,0.51,2026-06-05,1838,N,nominal,2.0NRT,308.51,20.78,D
-31.9908,-61.49054,325.75,0.52,0.5,2026-06-05,1834,N,nominal,2.0NRT,289.6,3.45,D
-0.89509,-78.51236,327.52,0.39,0.37,2026-06-05,1843,N,nominal,2.0NRT,291.65,3.9,D
-18.10198,-59.58505,328.49,0.66,0.73,2026-06-05,1838,N,nominal,2.0NRT,293.41,5.32,D
-31.17829,-58.18961,332.29,0.41,0.61,2026-06-05,1834,N,nominal,2.0NRT,288.4,5.17,D
-0.98303,-79.59295,343.94,0.42,0.38,2026-06-05,1843,N,nominal,2.0NRT,287.54,5.79,D
-18.39366,-63.54618,367,0.37,0.58,2026-06-05,1838,N,high,2.0NRT,294.87,21.11,D
-31.32297,-59.40052,351.92,0.35,0.57,2026-06-05,1834,N,nominal,2.0NRT,289.1,4.03,D
-0.81259,-80.51412,350.42,0.46,0.39,2026-06-05,1843,N,nominal,2.0NRT,292.35,8.4,D
-17.49149,-59.51244,326.21,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,294.01,10.7,D
-31.23597,-59.65454,355.92,0.34,0.56,2026-06-05,1834,N,nominal,2.0NRT,289.97,6.99,D
-0.74175,-80.46869,332.93,0.46,0.39,2026-06-05,1843,N,nominal,2.0NRT,291.56,4.84,D
-17.49309,-59.51923,328.73,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,293.71,12.83,D
-31.23683,-59.65808,353.99,0.34,0.56,2026-06-05,1834,N,nominal,2.0NRT,288.65,6.99,D
0.62701,-79.91211,335.32,0.42,0.38,2026-06-05,1843,N,nominal,2.0NRT,287.44,3.5,D
-18.39427,-63.54909,357.02,0.37,0.58,2026-06-05,1838,N,nominal,2.0NRT,294,14.13,D
-31.23586,-59.65443,367,0.34,0.56,2026-06-05,1834,N,high,2.0NRT,290.15,7.93,D
0.66623,-80.07416,337.22,0.43,0.38,2026-06-05,1843,N,nominal,2.0NRT,287.38,3.5,D
-17.4846,-59.51397,326.95,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,294.34,10.7,D
-31.23671,-59.65797,357.28,0.34,0.56,2026-06-05,1834,N,low,2.0NRT,289.7,7.93,D
8.34827,-80.55838,329,0.39,0.36,2026-06-05,1845,N,nominal,2.0NRT,294.84,1.68,D
-17.48619,-59.52072,346.58,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,294.03,12.83,D
11.5349,-85.97562,330.09,0.43,0.46,2026-06-05,1847,N,nominal,2.0NRT,270.98,3.02,D
-30.4224,-59.45783,341.57,0.36,0.58,2026-06-05,1834,N,nominal,2.0NRT,291.63,5.68,D
-17.49091,-59.54074,327.76,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,294.34,13.82,D
-31.10456,-62.5021,340.62,0.47,0.48,2026-06-05,1834,N,nominal,2.0NRT,290.2,5.52,D
-17.49247,-59.54734,343.78,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,293.79,11.56,D
-30.37671,-59.51372,333.02,0.36,0.57,2026-06-05,1834,N,nominal,2.0NRT,290.54,2.33,D
-17.46672,-59.46904,367,0.69,0.75,2026-06-05,1838,N,high,2.0NRT,293.81,47.67,D
-29.53635,-57.61687,344.81,0.48,0.65,2026-06-05,1834,N,nominal,2.0NRT,293.3,7.11,D
-17.46514,-59.46233,336.55,0.69,0.75,2026-06-05,1838,N,nominal,2.0NRT,290.12,58.85,D
-17.48403,-59.54224,339.93,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,293.98,17.14,D
-29.22539,-57.43789,342.98,0.5,0.66,2026-06-05,1834,N,nominal,2.0NRT,292.88,8.08,D
-17.48559,-59.54887,334.73,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,292.56,6.75,D
-29.22675,-57.44313,335.02,0.5,0.66,2026-06-05,1834,N,nominal,2.0NRT,292.35,5.86,D
-17.45817,-59.46364,367,0.69,0.75,2026-06-05,1838,N,high,2.0NRT,294.26,58.85,D
-29.21939,-57.43986,367,0.5,0.66,2026-06-05,1834,N,high,2.0NRT,293.53,21.67,D
-17.45979,-59.4705,331.44,0.69,0.75,2026-06-05,1838,N,nominal,2.0NRT,295.22,47.67,D
-29.22075,-57.4451,367,0.5,0.66,2026-06-05,1834,N,high,2.0NRT,293.73,9.4,D
-17.47874,-59.55051,334.64,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,291.79,6.75,D
-29.21475,-57.44704,341.35,0.5,0.66,2026-06-05,1834,N,nominal,2.0NRT,292.64,9.4,D
-17.49957,-59.50231,338.2,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,292.17,10.58,D
-17.48733,-59.51212,328.69,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,294.69,12.68,D
-29.21611,-57.45224,329.23,0.5,0.66,2026-06-05,1834,N,nominal,2.0NRT,291.82,9.4,D
-17.48889,-59.5189,340.3,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,294.3,12.97,D
-28.89008,-56.43122,329.64,0.58,0.7,2026-06-05,1836,N,nominal,2.0NRT,291.92,6.36,D
-17.49044,-59.52568,343.61,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,293.98,12.97,D
-29.12947,-57.32155,330.63,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,292.49,4.72,D
-17.495,-59.54562,339.25,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,294.08,6.29,D
-29.13255,-57.32507,331.78,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,292.54,4.18,D
-17.49654,-59.55234,329.24,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,293.16,6.29,D
-17.46975,-59.4671,330.48,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,291.17,8.18,D
-28.89235,-56.4345,338.53,0.58,0.7,2026-06-05,1836,N,nominal,2.0NRT,292.52,6.48,D
-17.48811,-59.54708,333.66,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,293.09,6.29,D
-28.8518,-56.71875,333.22,0.56,0.69,2026-06-05,1836,N,nominal,2.0NRT,287.93,5.99,D
-17.46125,-59.46171,326.07,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,288.68,77.56,D
-28.8516,-56.72149,331.86,0.56,0.69,2026-06-05,1836,N,nominal,2.0NRT,285.87,5.94,D
-17.46281,-59.46851,354.53,0.7,0.75,2026-06-05,1838,N,nominal,2.0NRT,303.13,60.07,D
-28.79703,-56.59323,326.57,0.57,0.69,2026-06-05,1836,N,nominal,2.0NRT,291.13,2.9,D
-17.46437,-59.47528,326.93,0.69,0.75,2026-06-05,1838,N,nominal,2.0NRT,292.37,60.07,D
-29.02477,-57.68513,335.85,0.49,0.65,2026-06-05,1836,N,nominal,2.0NRT,292.7,5.02,D
-17.48126,-59.54874,328.65,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,291.87,5.04,D
-17.48282,-59.55555,330.89,0.69,0.74,2026-06-05,1838,N,nominal,2.0NRT,291.93,5.04,D
-29.0261,-57.69024,344.6,0.49,0.65,2026-06-05,1836,N,nominal,2.0NRT,293.2,5.02,D
-17.45591,-59.47007,367,0.7,0.75,2026-06-05,1838,N,high,2.0NRT,291.05,60.07,D
-29.02016,-57.69218,328.26,0.49,0.65,2026-06-05,1836,N,nominal,2.0NRT,292.71,5.02,D
-17.67366,-60.72594,326.64,0.58,0.69,2026-06-05,1838,N,low,2.0NRT,297.38,4.08,D
-28.92697,-57.36194,343.54,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,291.56,21.07,D
-17.66083,-60.72885,343.1,0.58,0.69,2026-06-05,1838,N,nominal,2.0NRT,298.36,12.94,D
-17.66208,-60.73434,353.49,0.57,0.69,2026-06-05,1838,N,nominal,2.0NRT,300.1,12.94,D
-28.92838,-57.36727,357.56,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,294.28,23.86,D
-17.66334,-60.73985,335.67,0.57,0.69,2026-06-05,1838,N,nominal,2.0NRT,299.06,10.7,D
-28.91767,-57.37657,332.82,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,291.65,5.97,D
-17.66264,-60.73336,367,0.58,0.69,2026-06-05,1838,N,high,2.0NRT,299.95,23.67,D
-17.66387,-60.7389,344.18,0.58,0.69,2026-06-05,1838,N,nominal,2.0NRT,299.79,16.72,D
-28.91959,-57.37504,338.34,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,291.56,9.33,D
-17.82379,-61.64371,344.1,0.5,0.66,2026-06-05,1838,N,nominal,2.0NRT,292.97,6.14,D
-28.92096,-57.38036,326.72,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,291.63,3.84,D
-17.41055,-60.04592,353.6,0.64,0.72,2026-06-05,1838,N,nominal,2.0NRT,294.21,13.35,D
-17.41065,-60.04919,354.08,0.64,0.72,2026-06-05,1838,N,nominal,2.0NRT,294.93,10.12,D
-28.89514,-57.45787,325.14,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,292.78,11.61,D
-17.53098,-62.72246,328.36,0.43,0.62,2026-06-05,1838,N,nominal,2.0NRT,295,4.48,D
-28.96523,-57.7536,367,0.49,0.65,2026-06-05,1836,N,high,2.0NRT,295.31,22.21,D
-17.53091,-62.72387,333.82,0.44,0.62,2026-06-05,1838,N,nominal,2.0NRT,295.29,4.84,D
-28.88911,-57.45988,347.19,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,292.36,11.61,D
-17.52607,-62.72932,367,0.43,0.62,2026-06-05,1838,N,high,2.0NRT,295.22,8.7,D
-17.52695,-62.73348,367,0.43,0.62,2026-06-05,1838,N,high,2.0NRT,295.84,7.19,D
-28.89048,-57.46513,356.76,0.51,0.66,2026-06-05,1836,N,nominal,2.0NRT,296.43,11.61,D
